UnitID,ds,y,heinous_count,cyber_count,is_festival_week,week_of_year,month,year
12,2024-12-30,6,0,1,0,1,12,2024
12,2025-01-06,11,7,0,0,2,1,2025
12,2025-01-13,6,3,0,0,3,1,2025
12,2025-01-20,9,4,0,0,4,1,2025
12,2025-01-27,11,5,2,0,5,1,2025
12,2025-02-03,9,4,1,0,6,2,2025
12,2025-02-10,11,6,0,0,7,2,2025
12,2025-02-17,7,2,0,0,8,2,2025
12,2025-02-24,7,2,0,0,9,2,2025
12,2025-03-03,4,3,0,1,10,3,2025
12,2025-03-10,3,1,1,1,11,3,2025
12,2025-03-17,4,3,0,1,12,3,2025
12,2025-03-24,7,3,1,1,13,3,2025
12,2025-03-31,12,2,4,1,14,3,2025
12,2025-04-07,6,2,2,0,15,4,2025
12,2025-04-14,5,5,0,0,16,4,2025
12,2025-04-21,5,2,0,0,17,4,2025
12,2025-04-28,10,3,2,0,18,4,2025
12,2025-05-05,10,6,1,0,19,5,2025
12,2025-05-12,7,3,0,0,20,5,2025
12,2025-05-19,10,6,2,0,21,5,2025
12,2025-05-26,5,2,0,0,22,5,2025
12,2025-06-02,4,2,0,0,23,6,2025
12,2025-06-09,7,4,2,0,24,6,2025
12,2025-06-16,6,2,1,0,25,6,2025
12,2025-06-23,6,4,1,0,26,6,2025
12,2025-06-30,7,4,0,0,27,6,2025
12,2025-07-07,13,4,0,0,28,7,2025
12,2025-07-14,9,4,1,0,29,7,2025
12,2025-07-21,7,4,0,0,30,7,2025
12,2025-07-28,3,2,0,0,31,7,2025
12,2025-08-04,4,2,1,0,32,8,2025
12,2025-08-11,9,6,0,0,33,8,2025
12,2025-08-18,5,3,1,0,34,8,2025
12,2025-08-25,6,3,0,0,35,8,2025
12,2025-09-01,5,2,0,0,36,9,2025
12,2025-09-08,6,4,0,0,37,9,2025
12,2025-09-15,6,5,0,0,38,9,2025
12,2025-09-22,10,5,0,0,39,9,2025
12,2025-09-29,6,1,1,0,40,9,2025
12,2025-10-06,12,8,1,1,41,10,2025
12,2025-10-13,6,3,0,1,42,10,2025
12,2025-10-20,6,2,1,1,43,10,2025
12,2025-10-27,4,2,1,1,44,10,2025
12,2025-11-03,11,8,0,1,45,11,2025
12,2025-11-10,11,5,1,1,46,11,2025
12,2025-11-17,8,6,0,1,47,11,2025
12,2025-11-24,4,0,1,1,48,11,2025
12,2025-12-01,7,4,1,0,49,12,2025
12,2025-12-08,14,6,2,0,50,12,2025
12,2025-12-15,12,4,1,0,51,12,2025
12,2025-12-22,10,6,0,0,52,12,2025
12,2025-12-29,7,4,1,0,1,12,2025
12,2026-01-05,8,4,1,0,2,1,2026
12,2026-01-12,7,2,0,0,3,1,2026
12,2026-01-19,8,3,0,0,4,1,2026
12,2026-01-26,7,2,4,0,5,1,2026
12,2026-02-02,7,6,0,0,6,2,2026
12,2026-02-09,5,2,0,0,7,2,2026
12,2026-02-16,11,6,0,0,8,2,2026
12,2026-02-23,10,5,0,0,9,2,2026
12,2026-03-02,6,1,0,1,10,3,2026
12,2026-03-09,5,2,1,1,11,3,2026
12,2026-03-16,11,6,1,1,12,3,2026
12,2026-03-23,3,1,0,1,13,3,2026
12,2026-03-30,6,3,1,1,14,3,2026
12,2026-04-06,7,3,1,0,15,4,2026
12,2026-04-13,3,0,1,0,16,4,2026
12,2026-04-20,4,2,0,0,17,4,2026
12,2026-04-27,6,3,0,0,18,4,2026
12,2026-05-04,8,4,1,0,19,5,2026
12,2026-05-11,7,3,2,0,20,5,2026
12,2026-05-18,10,5,2,0,21,5,2026
12,2026-05-25,7,3,2,0,22,5,2026
12,2026-06-01,5,2,0,0,23,6,2026
12,2026-06-08,9,8,1,0,24,6,2026
12,2026-06-15,7,2,0,0,25,6,2026
12,2026-06-22,6,3,2,0,26,6,2026
12,2026-06-29,1,0,0,0,27,6,2026
13,2022-12-26,1,0,0,0,52,12,2022
13,2023-01-02,11,7,2,0,1,1,2023
13,2023-01-09,6,5,1,0,2,1,2023
13,2023-01-16,8,2,1,0,3,1,2023
13,2023-01-23,13,7,2,0,4,1,2023
13,2023-01-30,6,4,1,0,5,1,2023
13,2023-02-06,7,3,1,0,6,2,2023
13,2023-02-13,7,3,0,0,7,2,2023
13,2023-02-20,9,7,1,0,8,2,2023
13,2023-02-27,8,4,1,0,9,2,2023
13,2023-03-06,4,2,0,1,10,3,2023
13,2023-03-13,8,6,0,1,11,3,2023
13,2023-03-20,6,3,0,1,12,3,2023
13,2023-03-27,6,4,0,1,13,3,2023
13,2023-04-03,5,3,1,0,14,4,2023
13,2023-04-10,4,2,1,0,15,4,2023
13,2023-04-17,4,2,1,0,16,4,2023
13,2023-04-24,9,3,2,0,17,4,2023
13,2023-05-01,6,4,0,0,18,5,2023
13,2023-05-08,9,5,2,0,19,5,2023
13,2023-05-15,4,2,0,0,20,5,2023
13,2023-05-22,8,3,0,0,21,5,2023
13,2023-05-29,3,1,1,0,22,5,2023
13,2023-06-05,5,2,0,0,23,6,2023
13,2023-06-12,5,2,0,0,24,6,2023
13,2023-06-19,8,3,1,0,25,6,2023
13,2023-06-26,8,5,2,0,26,6,2023
13,2023-07-03,6,3,0,0,27,7,2023
13,2023-07-10,5,1,2,0,28,7,2023
13,2023-07-17,6,5,1,0,29,7,2023
13,2023-07-24,4,2,1,0,30,7,2023
13,2023-07-31,5,1,1,0,31,7,2023
13,2023-08-07,4,2,1,0,32,8,2023
13,2023-08-14,10,7,0,0,33,8,2023
13,2023-08-21,5,2,0,0,34,8,2023
13,2023-08-28,6,4,0,0,35,8,2023
13,2023-09-04,4,3,0,0,36,9,2023
13,2023-09-11,5,0,2,0,37,9,2023
13,2023-09-18,7,4,1,0,38,9,2023
13,2023-09-25,7,4,1,0,39,9,2023
13,2023-10-02,6,5,0,1,40,10,2023
13,2023-10-09,3,1,0,1,41,10,2023
13,2023-10-16,6,2,1,1,42,10,2023
13,2023-10-23,4,2,0,1,43,10,2023
13,2023-10-30,3,1,0,1,44,10,2023
13,2023-11-06,5,2,1,1,45,11,2023
13,2023-11-13,9,5,1,1,46,11,2023
13,2023-11-20,5,2,0,1,47,11,2023
13,2023-11-27,8,6,0,1,48,11,2023
13,2023-12-04,10,6,1,0,49,12,2023
13,2023-12-11,2,1,1,0,50,12,2023
13,2023-12-18,6,3,1,0,51,12,2023
13,2023-12-25,6,2,0,0,52,12,2023
13,2024-01-01,3,1,0,0,1,1,2024
13,2024-01-08,6,4,0,0,2,1,2024
13,2024-01-15,14,4,0,0,3,1,2024
13,2024-01-22,8,5,0,0,4,1,2024
13,2024-01-29,6,3,1,0,5,1,2024
13,2024-02-05,6,4,0,0,6,2,2024
13,2024-02-12,10,7,0,0,7,2,2024
13,2024-02-19,8,3,1,0,8,2,2024
13,2024-02-26,8,2,1,0,9,2,2024
13,2024-03-04,6,2,0,1,10,3,2024
13,2024-03-11,7,4,1,1,11,3,2024
13,2024-03-18,5,3,1,1,12,3,2024
13,2024-03-25,11,8,1,1,13,3,2024
13,2024-04-01,12,8,2,0,14,4,2024
13,2024-04-08,9,7,0,0,15,4,2024
13,2024-04-15,5,1,0,0,16,4,2024
13,2024-04-22,5,1,0,0,17,4,2024
13,2024-04-29,5,2,1,0,18,4,2024
13,2024-05-06,12,5,3,0,19,5,2024
13,2024-05-13,7,0,1,0,20,5,2024
13,2024-05-20,8,6,1,0,21,5,2024
13,2024-05-27,7,5,0,0,22,5,2024
13,2024-06-03,8,3,1,0,23,6,2024
13,2024-06-10,8,4,0,0,24,6,2024
13,2024-06-17,7,4,0,0,25,6,2024
13,2024-06-24,8,5,2,0,26,6,2024
13,2024-07-01,5,5,0,0,27,7,2024
13,2024-07-08,5,4,0,0,28,7,2024
13,2024-07-15,5,2,1,0,29,7,2024
13,2024-07-22,10,4,1,0,30,7,2024
13,2024-07-29,5,1,1,0,31,7,2024
13,2024-08-05,6,4,0,0,32,8,2024
13,2024-08-12,5,1,0,0,33,8,2024
13,2024-08-26,6,2,1,0,35,8,2024
13,2024-09-02,9,5,1,0,36,9,2024
13,2024-09-09,10,4,1,0,37,9,2024
13,2024-09-16,9,8,0,0,38,9,2024
13,2024-09-23,9,4,1,0,39,9,2024
13,2024-09-30,6,4,0,0,40,9,2024
13,2024-10-07,6,4,0,1,41,10,2024
13,2024-10-14,11,7,0,1,42,10,2024
13,2024-10-21,7,3,0,1,43,10,2024
13,2024-10-28,7,4,1,1,44,10,2024
13,2024-11-04,7,0,2,1,45,11,2024
13,2024-11-11,9,6,0,1,46,11,2024
13,2024-11-18,9,3,3,1,47,11,2024
13,2024-11-25,10,7,0,1,48,11,2024
13,2024-12-02,8,4,1,0,49,12,2024
13,2024-12-09,7,4,2,0,50,12,2024
13,2024-12-16,8,3,0,0,51,12,2024
13,2024-12-23,6,2,2,0,52,12,2024
13,2024-12-30,7,2,0,0,1,12,2024
13,2025-01-06,10,7,0,0,2,1,2025
13,2025-01-13,5,0,0,0,3,1,2025
13,2025-01-20,7,2,1,0,4,1,2025
13,2025-01-27,8,2,0,0,5,1,2025
13,2025-02-03,10,4,0,0,6,2,2025
13,2025-02-10,12,6,1,0,7,2,2025
13,2025-02-17,9,7,0,0,8,2,2025
13,2025-02-24,6,3,1,0,9,2,2025
13,2025-03-03,4,3,0,1,10,3,2025
13,2025-03-10,7,5,1,1,11,3,2025
13,2025-03-17,11,4,3,1,12,3,2025
13,2025-03-24,10,9,0,1,13,3,2025
13,2025-03-31,11,3,2,1,14,3,2025
13,2025-04-07,9,2,2,0,15,4,2025
13,2025-04-14,7,2,1,0,16,4,2025
13,2025-04-21,10,5,2,0,17,4,2025
13,2025-04-28,12,6,1,0,18,4,2025
13,2025-05-05,6,5,0,0,19,5,2025
13,2025-05-12,5,2,0,0,20,5,2025
13,2025-05-19,4,3,1,0,21,5,2025
13,2025-05-26,7,5,1,0,22,5,2025
13,2025-06-02,5,0,1,0,23,6,2025
13,2025-06-09,9,6,1,0,24,6,2025
13,2025-06-16,11,8,0,0,25,6,2025
13,2025-06-23,4,2,0,0,26,6,2025
13,2025-06-30,12,6,1,0,27,6,2025
13,2025-07-07,7,3,0,0,28,7,2025
13,2025-07-14,7,3,0,0,29,7,2025
13,2025-07-21,6,3,0,0,30,7,2025
13,2025-07-28,4,0,1,0,31,7,2025
13,2025-08-04,4,2,1,0,32,8,2025
13,2025-08-11,10,6,1,0,33,8,2025
13,2025-08-18,5,3,0,0,34,8,2025
13,2025-08-25,4,3,1,0,35,8,2025
13,2025-09-01,5,1,1,0,36,9,2025
13,2025-09-08,6,5,0,0,37,9,2025
13,2025-09-15,7,5,1,0,38,9,2025
13,2025-09-22,9,5,0,0,39,9,2025
13,2025-09-29,5,2,0,0,40,9,2025
13,2025-10-06,5,4,0,1,41,10,2025
13,2025-10-13,11,4,2,1,42,10,2025
13,2025-10-20,7,1,2,1,43,10,2025
13,2025-10-27,6,4,0,1,44,10,2025
13,2025-11-03,10,5,0,1,45,11,2025
13,2025-11-10,8,6,0,1,46,11,2025
13,2025-11-17,9,4,0,1,47,11,2025
13,2025-11-24,4,3,0,1,48,11,2025
13,2025-12-01,7,6,1,0,49,12,2025
13,2025-12-08,3,3,0,0,50,12,2025
13,2025-12-15,7,4,1,0,51,12,2025
13,2025-12-22,7,3,0,0,52,12,2025
13,2025-12-29,6,3,3,0,1,12,2025
13,2026-01-05,9,6,1,0,2,1,2026
13,2026-01-12,6,2,2,0,3,1,2026
13,2026-01-19,6,4,1,0,4,1,2026
13,2026-01-26,3,2,0,0,5,1,2026
13,2026-02-02,6,2,1,0,6,2,2026
13,2026-02-09,8,6,0,0,7,2,2026
13,2026-02-16,5,3,0,0,8,2,2026
13,2026-02-23,9,4,0,0,9,2,2026
13,2026-03-02,9,5,0,1,10,3,2026
13,2026-03-09,4,3,0,1,11,3,2026
13,2026-03-16,7,6,0,1,12,3,2026
13,2026-03-23,6,2,0,1,13,3,2026
13,2026-03-30,4,2,0,1,14,3,2026
13,2026-04-06,7,6,0,0,15,4,2026
13,2026-04-13,8,4,0,0,16,4,2026
13,2026-04-20,9,6,1,0,17,4,2026
13,2026-04-27,6,5,0,0,18,4,2026
13,2026-05-04,7,2,1,0,19,5,2026
13,2026-05-11,8,4,1,0,20,5,2026
13,2026-05-18,8,5,1,0,21,5,2026
13,2026-05-25,1,1,0,0,22,5,2026
13,2026-06-01,10,7,1,0,23,6,2026
13,2026-06-08,9,3,4,0,24,6,2026
13,2026-06-15,4,2,0,0,25,6,2026
13,2026-06-22,7,3,0,0,26,6,2026
13,2026-06-29,2,1,1,0,27,6,2026
14,2023-01-02,2,1,0,0,1,1,2023
14,2023-01-09,9,4,1,0,2,1,2023
14,2023-01-16,7,5,1,0,3,1,2023
14,2023-01-23,6,2,1,0,4,1,2023
14,2023-01-30,9,6,1,0,5,1,2023
14,2023-02-06,6,5,1,0,6,2,2023
14,2023-02-13,10,4,1,0,7,2,2023
14,2023-02-20,8,4,1,0,8,2,2023
14,2023-02-27,7,4,0,0,9,2,2023
14,2023-03-06,4,2,0,1,10,3,2023
14,2023-03-13,4,3,0,1,11,3,2023
14,2023-03-20,2,2,0,1,12,3,2023
14,2023-03-27,7,4,0,1,13,3,2023
14,2023-04-03,2,1,0,0,14,4,2023
14,2023-04-10,4,2,0,0,15,4,2023
14,2023-04-17,7,3,2,0,16,4,2023
14,2023-04-24,9,4,2,0,17,4,2023
14,2023-05-01,9,4,2,0,18,5,2023
14,2023-05-08,6,1,1,0,19,5,2023
14,2023-05-15,5,2,0,0,20,5,2023
14,2023-05-22,7,5,1,0,21,5,2023
14,2023-05-29,5,2,1,0,22,5,2023
14,2023-06-05,10,5,1,0,23,6,2023
14,2023-06-12,3,3,0,0,24,6,2023
14,2023-06-19,4,3,0,0,25,6,2023
14,2023-06-26,6,5,0,0,26,6,2023
14,2023-07-03,2,1,0,0,27,7,2023
14,2023-07-10,6,3,2,0,28,7,2023
14,2023-07-17,4,2,1,0,29,7,2023
14,2023-07-24,10,6,0,0,30,7,2023
14,2023-07-31,5,2,1,0,31,7,2023
14,2023-08-07,11,6,1,0,32,8,2023
14,2023-08-14,4,1,0,0,33,8,2023
14,2023-08-21,5,2,1,0,34,8,2023
14,2023-08-28,12,6,2,0,35,8,2023
14,2023-09-04,8,5,0,0,36,9,2023
14,2023-09-11,5,4,1,0,37,9,2023
14,2023-09-18,7,2,2,0,38,9,2023
14,2023-09-25,6,3,0,0,39,9,2023
14,2023-10-02,11,8,0,1,40,10,2023
14,2023-10-09,8,3,1,1,41,10,2023
14,2023-10-16,9,6,1,1,42,10,2023
14,2023-10-23,3,1,0,1,43,10,2023
14,2023-10-30,7,3,0,1,44,10,2023
14,2023-11-06,5,2,0,1,45,11,2023
14,2023-11-13,7,3,1,1,46,11,2023
14,2023-11-20,6,2,0,1,47,11,2023
14,2023-11-27,8,6,2,1,48,11,2023
14,2023-12-04,6,4,0,0,49,12,2023
14,2023-12-11,6,5,0,0,50,12,2023
14,2023-12-18,2,1,0,0,51,12,2023
14,2023-12-25,10,4,1,0,52,12,2023
14,2024-01-01,11,5,0,0,1,1,2024
14,2024-01-08,10,7,0,0,2,1,2024
14,2024-01-15,5,2,1,0,3,1,2024
14,2024-01-22,9,6,0,0,4,1,2024
14,2024-01-29,12,5,0,0,5,1,2024
14,2024-02-05,8,5,1,0,6,2,2024
14,2024-02-12,8,4,1,0,7,2,2024
14,2024-02-19,4,2,0,0,8,2,2024
14,2024-02-26,7,5,0,0,9,2,2024
14,2024-03-04,13,8,0,1,10,3,2024
14,2024-03-11,5,3,1,1,11,3,2024
14,2024-03-18,4,2,0,1,12,3,2024
14,2024-03-25,10,8,0,1,13,3,2024
14,2024-04-01,4,1,0,0,14,4,2024
14,2024-04-08,7,4,1,0,15,4,2024
14,2024-04-15,2,1,1,0,16,4,2024
14,2024-04-22,6,5,0,0,17,4,2024
14,2024-04-29,4,3,0,0,18,4,2024
14,2024-05-06,7,5,0,0,19,5,2024
14,2024-05-13,8,5,0,0,20,5,2024
14,2024-05-20,7,4,1,0,21,5,2024
14,2024-05-27,4,2,1,0,22,5,2024
14,2024-06-03,6,3,0,0,23,6,2024
14,2024-06-10,5,1,0,0,24,6,2024
14,2024-06-17,13,8,1,0,25,6,2024
14,2024-06-24,4,3,1,0,26,6,2024
14,2024-07-01,8,5,0,0,27,7,2024
14,2024-07-08,3,2,0,0,28,7,2024
14,2024-07-15,8,6,0,0,29,7,2024
14,2024-07-22,4,2,0,0,30,7,2024
14,2024-07-29,10,5,2,0,31,7,2024
14,2024-08-05,7,3,0,0,32,8,2024
14,2024-08-12,5,3,0,0,33,8,2024
14,2024-08-19,6,2,0,0,34,8,2024
14,2024-08-26,9,6,1,0,35,8,2024
14,2024-09-02,5,4,0,0,36,9,2024
14,2024-09-09,10,6,1,0,37,9,2024
14,2024-09-16,11,4,1,0,38,9,2024
14,2024-09-23,7,5,0,0,39,9,2024
14,2024-09-30,4,3,0,0,40,9,2024
14,2024-10-07,10,1,2,1,41,10,2024
14,2024-10-14,10,5,0,1,42,10,2024
14,2024-10-21,8,3,2,1,43,10,2024
14,2024-10-28,8,4,1,1,44,10,2024
14,2024-11-04,4,3,0,1,45,11,2024
14,2024-11-11,7,5,1,1,46,11,2024
14,2024-11-18,7,4,0,1,47,11,2024
14,2024-11-25,11,7,0,1,48,11,2024
14,2024-12-02,4,1,1,0,49,12,2024
14,2024-12-09,9,5,1,0,50,12,2024
14,2024-12-16,2,0,0,0,51,12,2024
14,2024-12-23,8,6,0,0,52,12,2024
14,2024-12-30,7,4,0,0,1,12,2024
14,2025-01-06,9,3,0,0,2,1,2025
14,2025-01-13,10,5,0,0,3,1,2025
14,2025-01-20,8,3,0,0,4,1,2025
14,2025-01-27,7,4,0,0,5,1,2025
14,2025-02-03,10,7,2,0,6,2,2025
14,2025-02-10,7,5,1,0,7,2,2025
14,2025-02-17,9,5,3,0,8,2,2025
14,2025-02-24,10,5,1,0,9,2,2025
14,2025-03-03,9,3,1,1,10,3,2025
14,2025-03-10,5,2,1,1,11,3,2025
14,2025-03-17,5,2,0,1,12,3,2025
14,2025-03-24,6,3,0,1,13,3,2025
14,2025-03-31,9,4,2,1,14,3,2025
14,2025-04-07,6,3,0,0,15,4,2025
14,2025-04-14,12,7,0,0,16,4,2025
14,2025-04-21,10,4,0,0,17,4,2025
14,2025-04-28,8,8,0,0,18,4,2025
14,2025-05-05,7,5,1,0,19,5,2025
14,2025-05-12,9,4,0,0,20,5,2025
14,2025-05-19,9,4,1,0,21,5,2025
14,2025-05-26,8,3,2,0,22,5,2025
14,2025-06-02,9,3,0,0,23,6,2025
14,2025-06-09,9,5,2,0,24,6,2025
14,2025-06-16,7,2,0,0,25,6,2025
14,2025-06-23,11,4,2,0,26,6,2025
14,2025-06-30,7,2,2,0,27,6,2025
14,2025-07-07,8,5,0,0,28,7,2025
14,2025-07-14,7,3,2,0,29,7,2025
14,2025-07-21,10,6,1,0,30,7,2025
14,2025-07-28,10,4,0,0,31,7,2025
14,2025-08-04,5,5,0,0,32,8,2025
14,2025-08-11,10,5,0,0,33,8,2025
14,2025-08-18,7,1,0,0,34,8,2025
14,2025-08-25,9,5,0,0,35,8,2025
14,2025-09-01,8,3,1,0,36,9,2025
14,2025-09-08,12,4,3,0,37,9,2025
14,2025-09-15,7,3,1,0,38,9,2025
14,2025-09-22,8,6,1,0,39,9,2025
14,2025-09-29,11,3,2,0,40,9,2025
14,2025-10-06,5,4,1,1,41,10,2025
14,2025-10-13,9,3,3,1,42,10,2025
14,2025-10-20,9,4,1,1,43,10,2025
14,2025-10-27,13,3,2,1,44,10,2025
14,2025-11-03,7,2,1,1,45,11,2025
14,2025-11-10,8,4,0,1,46,11,2025
14,2025-11-17,9,6,0,1,47,11,2025
14,2025-11-24,6,1,1,1,48,11,2025
14,2025-12-01,2,2,0,0,49,12,2025
14,2025-12-08,9,5,0,0,50,12,2025
14,2025-12-15,8,4,0,0,51,12,2025
14,2025-12-22,12,6,2,0,52,12,2025
14,2025-12-29,8,2,1,0,1,12,2025
14,2026-01-05,9,6,0,0,2,1,2026
14,2026-01-12,5,2,0,0,3,1,2026
14,2026-01-19,6,2,1,0,4,1,2026
14,2026-01-26,5,3,1,0,5,1,2026
14,2026-02-02,8,4,0,0,6,2,2026
14,2026-02-09,8,2,0,0,7,2,2026
14,2026-02-16,8,4,1,0,8,2,2026
14,2026-02-23,3,2,0,0,9,2,2026
14,2026-03-02,9,5,2,1,10,3,2026
14,2026-03-09,4,0,1,1,11,3,2026
14,2026-03-16,10,6,0,1,12,3,2026
14,2026-03-23,4,2,1,1,13,3,2026
14,2026-03-30,8,1,2,1,14,3,2026
14,2026-04-06,6,2,0,0,15,4,2026
14,2026-04-13,3,0,1,0,16,4,2026
14,2026-04-20,6,2,1,0,17,4,2026
14,2026-04-27,7,5,0,0,18,4,2026
14,2026-05-04,10,6,0,0,19,5,2026
14,2026-05-11,6,5,1,0,20,5,2026
14,2026-05-18,6,5,0,0,21,5,2026
14,2026-05-25,6,3,0,0,22,5,2026
14,2026-06-01,2,2,0,0,23,6,2026
14,2026-06-08,10,5,1,0,24,6,2026
14,2026-06-15,9,6,0,0,25,6,2026
14,2026-06-22,9,3,1,0,26,6,2026
15,2023-01-02,7,3,2,0,1,1,2023
15,2023-01-09,7,4,1,0,2,1,2023
15,2023-01-16,7,4,0,0,3,1,2023
15,2023-01-23,7,5,0,0,4,1,2023
15,2023-01-30,6,3,2,0,5,1,2023
15,2023-02-06,6,5,0,0,6,2,2023
15,2023-02-13,8,6,0,0,7,2,2023
15,2023-02-20,6,4,1,0,8,2,2023
15,2023-02-27,7,2,0,0,9,2,2023
15,2023-03-06,3,1,1,1,10,3,2023
15,2023-03-13,5,3,2,1,11,3,2023
15,2023-03-20,3,1,0,1,12,3,2023
15,2023-03-27,9,5,0,1,13,3,2023
15,2023-04-03,5,4,1,0,14,4,2023
15,2023-04-10,6,2,3,0,15,4,2023
15,2023-04-17,5,3,1,0,16,4,2023
15,2023-04-24,4,2,0,0,17,4,2023
15,2023-05-01,6,3,0,0,18,5,2023
15,2023-05-08,2,2,0,0,19,5,2023
15,2023-05-15,3,3,0,0,20,5,2023
15,2023-05-22,8,3,1,0,21,5,2023
15,2023-05-29,7,3,0,0,22,5,2023
15,2023-06-05,5,2,0,0,23,6,2023
15,2023-06-12,7,3,1,0,24,6,2023
15,2023-06-19,9,4,1,0,25,6,2023
15,2023-06-26,8,4,0,0,26,6,2023
15,2023-07-03,8,4,0,0,27,7,2023
15,2023-07-10,2,1,1,0,28,7,2023
15,2023-07-17,9,5,2,0,29,7,2023
15,2023-07-24,5,3,0,0,30,7,2023
15,2023-07-31,1,0,0,0,31,7,2023
15,2023-08-07,3,0,1,0,32,8,2023
15,2023-08-14,8,3,3,0,33,8,2023
15,2023-08-21,1,0,0,0,34,8,2023
15,2023-08-28,10,3,2,0,35,8,2023
15,2023-09-04,8,6,0,0,36,9,2023
15,2023-09-11,6,6,0,0,37,9,2023
15,2023-09-18,8,7,0,0,38,9,2023
15,2023-09-25,4,2,0,0,39,9,2023
15,2023-10-02,9,6,2,1,40,10,2023
15,2023-10-09,5,4,1,1,41,10,2023
15,2023-10-16,7,2,3,1,42,10,2023
15,2023-10-23,5,4,0,1,43,10,2023
15,2023-10-30,8,4,0,1,44,10,2023
15,2023-11-06,4,2,0,1,45,11,2023
15,2023-11-13,6,3,1,1,46,11,2023
15,2023-11-20,5,3,1,1,47,11,2023
15,2023-11-27,10,6,0,1,48,11,2023
15,2023-12-04,10,7,0,0,49,12,2023
15,2023-12-11,8,4,1,0,50,12,2023
15,2023-12-18,11,4,0,0,51,12,2023
15,2023-12-25,4,2,2,0,52,12,2023
15,2024-01-01,6,5,0,0,1,1,2024
15,2024-01-08,4,3,1,0,2,1,2024
15,2024-01-15,5,3,0,0,3,1,2024
15,2024-01-22,4,2,1,0,4,1,2024
15,2024-01-29,7,3,1,0,5,1,2024
15,2024-02-05,9,5,0,0,6,2,2024
15,2024-02-12,8,4,0,0,7,2,2024
15,2024-02-19,8,3,1,0,8,2,2024
15,2024-02-26,9,5,1,0,9,2,2024
15,2024-03-04,8,4,1,1,10,3,2024
15,2024-03-11,4,2,0,1,11,3,2024
15,2024-03-18,7,5,0,1,12,3,2024
15,2024-03-25,4,4,0,1,13,3,2024
15,2024-04-01,7,4,0,0,14,4,2024
15,2024-04-08,6,1,1,0,15,4,2024
15,2024-04-15,8,4,0,0,16,4,2024
15,2024-04-22,9,4,1,0,17,4,2024
15,2024-04-29,14,9,2,0,18,4,2024
15,2024-05-06,7,5,0,0,19,5,2024
15,2024-05-13,4,2,1,0,20,5,2024
15,2024-05-20,4,2,0,0,21,5,2024
15,2024-05-27,7,3,1,0,22,5,2024
15,2024-06-03,3,2,0,0,23,6,2024
15,2024-06-10,5,3,0,0,24,6,2024
15,2024-06-17,9,4,1,0,25,6,2024
15,2024-06-24,1,1,0,0,26,6,2024
15,2024-07-01,12,8,1,0,27,7,2024
15,2024-07-08,8,6,1,0,28,7,2024
15,2024-07-15,6,4,1,0,29,7,2024
15,2024-07-22,9,3,1,0,30,7,2024
15,2024-07-29,9,4,1,0,31,7,2024
15,2024-08-05,2,1,0,0,32,8,2024
15,2024-08-12,4,2,1,0,33,8,2024
15,2024-08-19,5,3,1,0,34,8,2024
15,2024-08-26,11,7,1,0,35,8,2024
15,2024-09-02,7,5,0,0,36,9,2024
15,2024-09-09,1,1,0,0,37,9,2024
15,2024-09-16,8,3,0,0,38,9,2024
15,2024-09-23,7,1,2,0,39,9,2024
15,2024-09-30,8,4,1,0,40,9,2024
15,2024-10-07,9,5,1,1,41,10,2024
15,2024-10-14,7,3,0,1,42,10,2024
15,2024-10-21,5,1,1,1,43,10,2024
15,2024-10-28,6,3,1,1,44,10,2024
15,2024-11-04,2,2,0,1,45,11,2024
15,2024-11-11,7,5,0,1,46,11,2024
15,2024-11-18,8,3,1,1,47,11,2024
15,2024-11-25,5,2,0,1,48,11,2024
15,2024-12-02,5,3,1,0,49,12,2024
15,2024-12-09,7,5,0,0,50,12,2024
15,2024-12-16,8,7,0,0,51,12,2024
15,2024-12-23,6,3,0,0,52,12,2024
15,2024-12-30,9,2,1,0,1,12,2024
15,2025-01-06,10,3,0,0,2,1,2025
15,2025-01-13,7,5,1,0,3,1,2025
15,2025-01-20,11,6,1,0,4,1,2025
15,2025-01-27,8,3,0,0,5,1,2025
15,2025-02-03,6,3,1,0,6,2,2025
15,2025-02-10,5,2,2,0,7,2,2025
15,2025-02-17,5,3,0,0,8,2,2025
15,2025-02-24,9,3,0,0,9,2,2025
15,2025-03-03,15,8,1,1,10,3,2025
15,2025-03-10,7,3,0,1,11,3,2025
15,2025-03-17,4,1,0,1,12,3,2025
15,2025-03-24,10,7,1,1,13,3,2025
15,2025-03-31,4,4,0,1,14,3,2025
15,2025-04-07,10,4,1,0,15,4,2025
15,2025-04-14,6,4,0,0,16,4,2025
15,2025-04-21,10,5,2,0,17,4,2025
15,2025-04-28,9,5,1,0,18,4,2025
15,2025-05-05,3,2,0,0,19,5,2025
15,2025-05-12,7,3,0,0,20,5,2025
15,2025-05-19,6,2,0,0,21,5,2025
15,2025-05-26,3,1,0,0,22,5,2025
15,2025-06-02,8,3,2,0,23,6,2025
15,2025-06-09,9,7,0,0,24,6,2025
15,2025-06-16,5,3,1,0,25,6,2025
15,2025-06-23,6,2,1,0,26,6,2025
15,2025-06-30,3,3,0,0,27,6,2025
15,2025-07-07,12,5,0,0,28,7,2025
15,2025-07-14,9,5,3,0,29,7,2025
15,2025-07-21,9,4,0,0,30,7,2025
15,2025-07-28,5,4,0,0,31,7,2025
15,2025-08-04,2,0,0,0,32,8,2025
15,2025-08-11,7,4,1,0,33,8,2025
